TT,CCV1,DSP,DSPSP,MAT,PHT,OAD,RAT,PHV1,SAT,SCH,SFS,SupCFM,SupVFD1,SATSP,TT,OAH,OAT,OAWB,
06/23/2014 17:15,23.81,1.50,1.50,74.15,75.67,0,75.18,NULL,56.86,1,1,10277.36,51.94,57.00,06/23/2014 17:15,68.62,88.25,79.50,
06/23/2014 17:30,23.80,1.50,1.50,74.15,75.67,0,75.18,0,56.86,1,1,10277.36,51.93,57.00,06/23/2014 17:30,62.57,92.06,81.00,
06/23/2014 17:45,24.05,1.48,1.50,74.26,NULL,0,75.18,NULL,56.97,1,1,10695.09,52.02,57.00,06/23/2014 17:45,57.56,94.24,81.19,
06/23/2014 18:00,94.78,1.44,1.50,74.16,75.67,0,75.20,0,65.23,1,1,11542.40,52.97,57.00,06/23/2014 18:00,60.87,92.75,81.06,
06/23/2014 18:15,0,0,1.50,73.13,75.67,0,76.27,0,66.21,0,0,0,0,57.00,06/23/2014 18:15,63.25,91.43,80.69,
06/23/2014 18:30,0,0,1.50,72.41,75.67,0,76.61,0,66.90,0,0,0,0,57.00,06/23/2014 18:30,68.01,87.27,78.46,
06/23/2014 18:45,0,0,1.50,72.07,75.67,0,76.32,0,67.75,0,0,0,0,57.00,06/23/2014 18:45,72.38,85.32,77.99,
06/23/2014 19:00,0,0,1.50,72.06,75.67,0,76.04,100.00,68.37,0,0,0,0,57.00,06/23/2014 19:00,72.18,84.53,77.20,
06/23/2014 19:15,0,0,1.50,72.26,75.67,0,75.89,100.00,68.67,0,0,0,0,57.00,06/23/2014 19:15,72.18,84.52,77.19,
06/23/2014 19:30,0,0,1.50,72.83,75.67,0,75.69,0,68.75,0,0,0,0,57.00,06/23/2014 19:30,72.58,84.87,77.60,
06/23/2014 19:45,0,0,1.50,73.11,75.67,0,75.52,0,68.95,0,0,0,0,57.00,06/23/2014 19:45,75.06,83.58,77.10,
06/23/2014 20:00,0,0,1.50,73.34,75.67,0,75.31,0,69.12,0,0,0,0,57.00,06/23/2014 20:00,77.12,82.53,76.70,
06/23/2014 20:15,0,0,1.50,73.55,75.67,0,75.34,0,69.27,0,0,0,0,57.00,06/23/2014 20:15,79.56,81.43,76.37,
06/23/2014 20:30,0,0,1.50,73.66,75.67,0,75.27,NULL,69.38,0,0,0,0,57.00,06/23/2014 20:30,81.04,80.63,76.00,
06/23/2014 20:45,0,0,1.50,73.73,75.67,0,75.23,0,69.54,0,0,0,0,57.00,06/23/2014 20:45,82.05,80.04,75.70,
06/23/2014 21:00,0,0,1.50,73.92,75.67,0,75.14,NULL,69.66,0,0,0,0,57.00,06/23/2014 21:00,82.75,79.70,75.50,
06/23/2014 21:15,0,0,1.50,72.41,75.67,0,74.83,0,70.33,0,0,0,0,57.00,06/23/2014 21:15,83.06,79.56,75.50,
06/23/2014 21:30,0,0,1.50,71.95,75.67,0,74.77,0,70.58,0,0,0,0,57.00,06/23/2014 21:30,82.93,79.35,75.22,
06/23/2014 21:45,0,0,1.50,71.72,75.67,0,74.72,0,70.61,0,0,0,0,57.00,06/23/2014 21:45,82.49,79.21,75.00,
06/23/2014 22:00,0,0,1.50,71.60,75.67,0,74.71,0,70.56,0,0,0,0,57.00,06/23/2014 22:00,82.95,78.98,74.90,
06/23/2014 22:15,0,0,1.50,71.53,NULL,0,74.74,100.00,70.60,0,0,0,0,57.00,06/23/2014 22:15,83.00,78.70,74.70,
06/23/2014 22:30,0,0,1.50,71.50,75.67,0,74.67,100.00,70.57,0,0,0,0,57.00,06/23/2014 22:30,83.27,78.44,74.50,
06/23/2014 22:45,0,0,1.50,71.54,75.67,0,74.70,0,70.55,0,0,0,0,57.00,06/23/2014 22:45,83.72,78.13,74.30,
06/23/2014 23:00,0,0,1.50,71.57,75.67,0,74.77,0,70.58,0,0,0,0,57.00,06/23/2014 23:00,83.98,77.92,74.18,
06/23/2014 23:15,0,0,1.50,71.66,75.67,0,74.70,0,70.47,0,0,0,0,57.00,06/23/2014 23:15,84.24,77.81,74.10,
06/23/2014 23:30,0,0,1.50,71.71,75.67,0,74.58,0,70.48,0,0,0,0,57.00,06/23/2014 23:30,84.29,77.76,74.08,
06/23/2014 23:45,0,0,1.50,71.74,75.67,0,74.62,NULL,70.49,0,0,0,0,57.00,06/23/2014 23:45,84.67,77.58,74.00,
06/24/2014 00:00,0,0,1.50,71.75,75.67,0,74.67,0,70.52,0,0,0,0,57.00,06/24/2014 00:00,84.85,77.34,73.80,
06/24/2014 00:15,0,0,1.50,71.70,75.67,0,74.65,NULL,70.57,0,0,0,0,57.00,06/24/2014 00:15,85.01,77.29,73.79,
06/24/2014 00:30,0,0,1.50,71.71,75.67,0,74.65,0,70.57,0,0,0,0,57.00,06/24/2014 00:30,85.04,77.09,73.60,
06/24/2014 00:45,0,0,1.50,71.69,75.67,0,74.66,0,70.62,0,0,0,0,57.00,06/24/2014 00:45,85.05,76.83,73.40,
06/24/2014 01:00,0,0,1.50,71.70,75.67,0,74.65,0,70.62,0,0,0,0,57.00,06/24/2014 01:00,85.49,76.46,73.10,
06/24/2014 01:15,0,0,1.50,71.66,75.67,0,74.65,0,70.64,0,0,0,0,57.00,06/24/2014 01:15,85.56,76.27,72.90,
06/24/2014 01:30,0,0,1.50,71.61,75.67,0,74.66,100.00,70.67,0,0,0,0,57.00,06/24/2014 01:30,85.80,76.19,72.90,
06/24/2014 01:45,0,0,1.50,71.61,75.67,0,74.66,100.00,70.70,0,0,0,0,57.00,06/24/2014 01:45,85.87,76.08,72.80,
06/24/2014 02:00,0,0,1.50,71.60,75.67,0,74.65,0,70.71,0,0,0,0,57.00,06/24/2014 02:00,86.21,75.93,72.80,
06/24/2014 02:15,0,0,1.50,71.56,75.67,0,74.66,0,70.75,0,0,0,0,57.00,06/24/2014 02:15,85.97,75.85,72.61,
06/24/2014 02:30,0,0,1.50,71.56,75.67,0,74.66,0,70.74,0,0,0,0,57.00,06/24/2014 02:30,86.33,75.59,72.44,
06/24/2014 02:45,0,0,1.50,71.53,NULL,0,74.66,0,70.77,0,0,0,0,57.00,06/24/2014 02:45,86.59,75.59,72.50,
06/24/2014 03:00,0,0,1.50,71.49,75.67,0,74.68,NULL,70.80,0,0,0,0,57.00,06/24/2014 03:00,86.59,75.59,72.50,
06/24/2014 03:15,0,0,1.50,71.46,75.67,0,74.67,0,70.83,0,0,0,0,57.00,06/24/2014 03:15,87.11,75.50,72.50,
06/24/2014 03:30,0,0,1.50,71.48,75.67,0,74.69,NULL,70.82,0,0,0,0,57.00,06/24/2014 03:30,87.47,75.22,72.40,
06/24/2014 03:45,0,0,1.50,71.50,75.67,0,74.68,0,70.87,0,0,0,0,57.00,06/24/2014 03:45,88.01,74.98,72.28,
06/24/2014 04:00,0,0,1.50,71.51,75.67,0,74.69,0,70.90,0,0,0,0,57.00,06/24/2014 04:00,88.26,74.72,72.10,
06/24/2014 04:15,0,0,1.50,71.50,75.67,0,74.70,0,70.91,0,0,0,0,57.00,06/24/2014 04:15,88.65,74.50,71.90,
06/24/2014 04:30,0,0,1.50,71.52,75.67,0,74.67,0,70.92,0,0,0,0,57.00,06/24/2014 04:30,88.71,74.18,71.63,
06/24/2014 04:45,0,0,1.50,71.52,75.67,0,74.70,100.00,70.93,0,0,0,0,57.00,06/24/2014 04:45,89.37,74.16,71.80,
06/24/2014 05:00,0,0,1.50,71.52,75.67,0,74.69,100.00,70.95,0,0,0,0,57.00,06/24/2014 05:00,89.50,74.04,71.70,
06/24/2014 05:15,0,0,1.50,71.85,75.67,0,74.77,0,70.85,0,0,0,0,57.00,06/24/2014 05:15,89.45,73.88,71.50,
06/24/2014 05:30,51.85,0.42,1.50,72.29,75.67,0,75.61,0,70.10,1,1,26615.95,71.72,57.00,06/24/2014 05:30,89.85,73.82,71.60,
06/24/2014 05:45,100.00,0.77,1.50,73.60,75.67,0,76.87,0,65.42,1,1,36464.16,99.99,57.00,06/24/2014 05:45,90.20,73.67,71.50,
06/24/2014 06:00,100.00,0.76,1.50,72.70,75.67,0,75.49,0,60.60,1,1,36253.10,99.99,57.00,06/24/2014 06:00,90.21,73.63,71.50,
06/24/2014 06:15,100.00,0.78,1.50,72.15,75.67,0,74.53,NULL,59.10,1,1,36232.92,99.99,57.00,06/24/2014 06:15,90.21,73.59,71.40,
06/24/2014 06:30,100.00,1,1.50,71.90,75.67,0,74.05,0,58.69,1,1,35532.87,99.99,57.00,06/24/2014 06:30,90.21,73.64,71.50,
06/24/2014 06:45,100.00,1.70,1.50,71.81,75.67,0,73.87,NULL,57.86,1,1,32236.10,96.46,57.00,06/24/2014 06:45,90.20,73.76,71.60,
06/24/2014 07:00,84.60,1.91,1.50,71.65,75.67,0,73.62,0,55.34,1,1,24079.83,80.52,57.00,06/24/2014 07:00,90.18,73.91,71.80,
06/24/2014 07:15,47.90,1.86,1.50,71.72,NULL,0,73.64,0,54.14,1,1,16601.37,66.20,57.00,06/24/2014 07:15,90.21,74.14,72.00,
06/24/2014 07:30,26.65,1.71,1.50,72.03,75.67,0,73.94,0,55.36,1,1,12229.06,57.81,57.00,06/24/2014 07:30,89.89,74.31,72.10,
06/24/2014 07:45,22.39,1.60,1.50,72.46,75.67,0,74.36,0,56.57,1,1,10410.47,54.06,57.00,06/24/2014 07:45,89.79,74.45,72.20,
06/24/2014 08:00,21.73,1.55,1.50,72.74,75.67,0,74.66,100.00,56.91,1,1,9689.60,52.54,57.00,06/24/2014 08:00,89.77,74.72,72.46,
06/24/2014 08:15,28.23,1.52,1.50,73.00,75.67,0,74.86,100.00,57.42,1,1,9170.59,51.62,57.00,06/24/2014 08:15,89.77,75.17,72.88,
06/24/2014 08:30,22.22,1.52,1.50,73.16,75.67,0,75.00,0,56.79,1,1,8739.76,51.12,57.00,06/24/2014 08:30,89.42,75.49,73.10,
06/24/2014 08:45,22.53,1.49,1.50,73.31,75.67,0,75.16,0,57.03,1,1,8876.37,50.99,57.00,06/24/2014 08:45,88.99,75.91,73.40,
06/24/2014 09:00,26.19,1.49,1.50,73.42,75.67,0,75.25,0,57.30,1,1,9195.56,51.15,57.00,06/24/2014 09:00,88.76,76.62,74.10,
06/24/2014 09:15,24.03,1.48,1.50,73.38,75.67,0,75.20,0,56.81,1,1,10305.93,52.47,57.00,06/24/2014 09:15,88.32,77.10,74.40,
06/24/2014 09:30,24.86,1.51,1.50,73.35,75.67,0,75.12,NULL,57.19,1,1,9952.20,52.40,57.00,06/24/2014 09:30,87.37,78.32,75.40,
06/24/2014 09:45,26.82,1.52,1.50,73.55,75.67,0,75.29,0,57.01,1,1,9320.62,51.79,57.00,06/24/2014 09:45,85.73,79.02,75.61,
06/24/2014 10:00,24.11,1.51,1.50,73.60,75.67,0,75.34,NULL,56.78,1,1,8981.04,51.33,57.00,06/24/2014 10:00,84.58,79.92,76.20,
06/24/2014 10:15,22.80,1.50,1.50,73.47,75.67,0,75.27,0,56.97,1,1,8771.83,51.08,57.00,06/24/2014 10:15,83.34,80.97,76.90,
06/24/2014 10:30,23.80,1.49,1.50,73.45,75.67,0,75.26,0,57.14,1,1,8683.16,51.11,57.00,06/24/2014 10:30,82.14,81.57,77.10,
06/24/2014 10:45,25.53,1.50,1.50,73.48,75.67,0,75.28,0,57.08,1,1,8613.19,50.95,57.00,06/24/2014 10:45,81.90,81.07,76.60,
06/24/2014 11:00,26.50,1.50,1.50,73.50,75.67,0,75.28,0,57.08,1,1,8491.08,50.75,57.00,06/24/2014 11:00,81.95,81.45,77.00,
06/24/2014 11:15,28.42,1.50,1.50,73.61,75.67,0,75.37,100.00,57.19,1,1,8905.46,51.04,57.00,06/24/2014 11:15,81.57,81.91,77.34,
06/24/2014 11:30,23.51,1.48,1.50,73.78,75.67,0,75.39,100.00,56.79,1,1,9175.11,51.17,57.00,06/24/2014 11:30,80.27,82.88,77.90,
06/24/2014 11:45,22.26,1.49,1.50,73.87,NULL,0,75.48,0,56.88,1,1,9528.15,51.59,57.00,06/24/2014 11:45,78.32,83.55,78.00,
06/24/2014 12:00,24.07,1.50,1.50,73.68,75.67,0,75.38,0,57.16,1,1,9409.41,51.66,57.00,06/24/2014 12:00,76.71,84.26,78.20,
06/24/2014 12:15,28.59,1.49,1.50,73.85,75.67,0,75.41,0,57.44,1,1,9819.75,51.90,57.00,06/24/2014 12:15,77.79,83.56,77.89,
06/24/2014 12:30,23.26,1.51,1.50,73.91,75.67,0,75.43,0,56.48,1,1,10075.27,52.12,57.00,06/24/2014 12:30,74.33,84.08,77.40,
06/24/2014 12:45,23.28,1.50,1.50,73.76,75.67,0,75.33,NULL,57.00,1,1,10009.75,52.16,57.00,06/24/2014 12:45,74.42,83.44,76.80,
06/24/2014 13:00,27.94,1.49,1.50,73.92,75.67,0,75.28,0,57.41,1,1,10520.74,52.49,57.00,06/24/2014 13:00,74.62,84.05,77.42,
06/24/2014 13:15,24.03,1.50,1.50,73.92,75.67,0,75.28,NULL,56.68,1,1,10547.03,52.68,57.00,06/24/2014 13:15,72.04,84.56,77.20,
06/24/2014 13:30,23.84,1.51,1.50,74.13,75.67,0,75.22,0,56.86,1,1,10659.28,52.40,57.00,06/24/2014 13:30,70.83,85.27,77.50,
06/24/2014 13:45,23.12,1.49,1.50,74.29,75.67,0,75.22,0,56.93,1,1,10637.24,52.56,57.00,06/24/2014 13:45,66.83,85.57,76.60,
06/24/2014 14:00,25.80,1.50,1.50,74.39,75.67,0,75.21,0,57.14,1,1,10932.57,52.44,57.00,06/24/2014 14:00,65.85,85.90,76.53,
06/24/2014 14:15,29.91,1.46,1.50,74.53,75.67,0,75.23,0,57.34,1,1,11618.68,52.95,57.00,06/24/2014 14:15,64.46,86.17,76.40,
06/24/2014 14:30,23.95,1.51,1.50,74.71,75.67,0,75.18,100.00,56.47,1,1,10827.83,52.22,57.00,06/24/2014 14:30,65.16,86.14,76.59,
06/24/2014 14:45,25.49,1.49,1.50,74.75,75.67,0,75.20,100.00,57.00,1,1,11095.83,52.35,57.00,06/24/2014 14:45,63.93,87.02,77.00,
06/24/2014 15:00,25.24,1.50,1.50,74.55,75.67,0,75.16,0,56.84,1,1,10996.26,52.72,57.00,06/24/2014 15:00,63.16,87.53,77.20,
06/24/2014 15:15,24.45,1.49,1.50,74.57,75.67,0,75.14,0,56.81,1,1,11420.04,52.99,57.00,06/24/2014 15:15,62.36,87.56,77.00,
06/24/2014 15:30,23.99,1.44,1.50,74.37,75.67,0,75.09,0,56.90,1,1,12324.98,54.15,57.00,06/24/2014 15:30,62.66,87.93,77.40,
06/24/2014 15:45,24.45,1.52,1.50,74.23,75.67,0,75.06,0,57.11,1,1,10866.41,53.03,57.00,06/24/2014 15:45,61.47,87.96,77.01,
06/24/2014 16:00,24.33,1.49,1.50,74.23,75.67,0,75.09,NULL,56.99,1,1,11061.53,53.10,57.00,06/24/2014 16:00,61.55,88.24,77.30,
06/24/2014 16:15,30.15,1.51,1.50,74.60,NULL,0,75.11,0,57.39,1,1,11401.18,53.47,57.00,06/24/2014 16:15,61.47,89.09,78.00,
06/24/2014 16:30,26.09,1.51,1.50,74.38,75.67,0,75.08,NULL,57.10,1,1,11242.43,53.29,57.00,06/24/2014 16:30,66.97,89.38,80.00,
06/24/2014 16:45,24.24,1.52,1.50,73.99,75.67,0,75.06,0,56.99,1,1,10613.73,52.97,57.00,06/24/2014 16:45,68.38,87.64,78.90,
06/24/2014 17:00,25.91,1.52,1.50,73.92,75.67,0,75.08,0,57.13,1,1,10598.99,52.68,57.00,06/24/2014 17:00,71.25,86.37,78.60,
06/24/2014 17:15,27.64,1.52,1.50,73.96,75.67,0,75.03,0,57.20,1,1,10458.84,52.36,57.00,06/24/2014 17:15,68.98,88.28,79.66,
06/24/2014 17:30,26.68,1.51,1.50,73.77,75.67,0,75.09,0,56.78,1,1,10192.35,52.26,57.00,06/24/2014 17:30,71.16,86.31,78.58,
06/24/2014 17:45,25.48,1.52,1.50,73.80,75.67,0,74.99,100.00,56.82,1,1,9859.78,51.88,57.00,06/24/2014 17:45,73.34,85.06,78.00,
06/24/2014 18:00,27.47,1.49,1.50,73.63,75.67,0,75.06,100.00,57.29,1,1,10239.50,51.89,57.00,06/24/2014 18:00,82.34,83.30,78.90,
06/24/2014 18:15,0,0,1.50,73.65,75.67,0,75.20,0,65.81,0,0,0,0,57.00,06/24/2014 18:15,83.75,80.43,76.50,
06/24/2014 18:30,0,0,1.50,72.37,75.67,0,75.57,0,65.69,0,0,0,0,57.00,06/24/2014 18:30,83.81,77.70,73.90,
06/24/2014 18:45,0,0,1.50,72.02,75.67,0,75.21,0,66.63,0,0,0,0,57.00,06/24/2014 18:45,84.97,77.33,73.80,
06/24/2014 19:00,0,0,1.50,71.81,75.67,0,75.05,0,67.52,0,0,0,0,57.00,06/24/2014 19:00,84.65,78.10,74.40,
06/24/2014 19:15,0,0,1.50,72.37,75.67,0,74.80,NULL,67.99,0,0,0,0,57.00,06/24/2014 19:15,83.66,77.25,73.40,
06/24/2014 19:30,0,0,1.50,72.92,75.67,0,74.73,0,68.27,0,0,0,0,57.00,06/24/2014 19:30,84.16,76.75,73.10,
06/24/2014 19:45,0,0,1.50,73.54,75.67,0,74.80,NULL,68.47,0,0,0,0,57.00,06/24/2014 19:45,84.12,77.01,73.30,
06/24/2014 20:00,0,0,1.50,73.78,75.67,0,74.92,0,68.67,0,0,0,0,57.00,06/24/2014 20:00,84.15,76.65,73.00,
06/24/2014 20:15,0,0,1.50,73.80,75.67,0,74.86,0,68.85,0,0,0,0,57.00,06/24/2014 20:15,85.02,76.15,72.70,
06/24/2014 20:30,0,0,1.50,73.71,75.67,0,74.84,0,69.06,0,0,0,0,57.00,06/24/2014 20:30,85.60,75.84,72.54,
06/24/2014 20:45,0,0,1.50,73.61,NULL,0,74.82,0,69.26,0,0,0,0,57.00,06/24/2014 20:45,85.90,75.66,72.40,
06/24/2014 21:00,0,0,1.50,73.58,75.67,0,74.80,100.00,69.40,0,0,0,0,57.00,06/24/2014 21:00,86.30,75.73,72.60,
06/24/2014 21:15,0,0,1.50,72.32,75.67,0,74.68,100.00,70.00,0,0,0,0,57.00,06/24/2014 21:15,86.31,75.78,72.60,
06/24/2014 21:30,0,0,1.50,71.76,75.67,0,74.44,0,70.34,0,0,0,0,57.00,06/24/2014 21:30,86.52,75.79,72.70,
06/24/2014 21:45,0,0,1.50,71.48,75.67,0,74.38,0,70.47,0,0,0,0,57.00,06/24/2014 21:45,86.30,75.70,72.60,
06/24/2014 22:00,0,0,1.50,71.40,75.67,0,74.35,0,70.43,0,0,0,0,57.00,06/24/2014 22:00,86.64,75.41,72.40,
06/24/2014 22:15,0,0,1.50,71.35,75.67,0,74.37,0,70.42,0,0,0,0,57.00,06/24/2014 22:15,86.80,75.30,72.31,
06/24/2014 22:30,0,0,1.50,71.29,75.67,0,74.44,NULL,70.46,0,0,0,0,57.00,06/24/2014 22:30,86.69,75.04,72.00,
06/24/2014 22:45,0,0,1.50,71.37,75.67,0,74.49,0,70.41,0,0,0,0,57.00,06/24/2014 22:45,87.02,74.73,71.80,
06/24/2014 23:00,0,0,1.50,71.33,75.67,0,74.49,NULL,70.46,0,0,0,0,57.00,06/24/2014 23:00,86.97,74.71,71.80,
06/24/2014 23:15,0,0,1.50,71.49,75.67,0,74.50,0,70.32,0,0,0,0,57.00,06/24/2014 23:15,87.23,74.82,72.00,
06/24/2014 23:30,0,0,1.50,71.70,75.67,0,74.54,0,70.30,0,0,0,0,57.00,06/24/2014 23:30,87.45,74.68,71.81,
06/24/2014 23:45,0,0,1.50,71.75,75.67,0,74.55,0,70.31,0,0,0,0,57.00,06/24/2014 23:45,87.51,74.68,71.87,
06/25/2014 00:00,0,0,1.50,71.76,75.67,0,74.50,0,70.36,0,0,0,0,57.00,06/25/2014 00:00,87.44,74.63,71.80,
06/25/2014 00:15,0,0,1.50,71.74,75.67,0,74.44,100.00,70.43,0,0,0,0,57.00,06/25/2014 00:15,87.45,74.50,71.70,
06/25/2014 00:30,0,0,1.50,71.76,75.67,0,74.48,100.00,70.41,0,0,0,0,57.00,06/25/2014 00:30,87.52,74.13,71.38,
06/25/2014 00:45,0,0,1.50,71.76,75.67,0,74.53,0,70.47,0,0,0,0,57.00,06/25/2014 00:45,87.89,73.90,71.22,
06/25/2014 01:00,0,0,1.50,71.76,75.67,0,74.55,0,70.46,0,0,0,0,57.00,06/25/2014 01:00,87.92,73.60,70.90,
06/25/2014 01:15,0,0,1.50,71.66,NULL,0,74.53,0,70.50,0,0,0,0,57.00,06/25/2014 01:15,87.94,73.29,70.60,
06/25/2014 01:30,0,0,1.50,71.59,75.67,0,74.48,0,70.52,0,0,0,0,57.00,06/25/2014 01:30,87.90,72.98,70.30,
06/25/2014 01:45,0,0,1.50,71.48,75.67,0,74.48,NULL,70.52,0,0,0,0,57.00,06/25/2014 01:45,88.04,72.70,70.10,
06/25/2014 02:00,0,0,1.50,71.43,75.67,0,74.48,0,70.54,0,0,0,0,57.00,06/25/2014 02:00,88.14,72.46,69.90,
06/25/2014 02:15,0,0,1.50,71.34,75.67,0,74.50,NULL,70.53,0,0,0,0,57.00,06/25/2014 02:15,88.31,72.36,69.80,
06/25/2014 02:30,0,0,1.50,71.26,75.67,0,74.53,0,70.55,0,0,0,0,57.00,06/25/2014 02:30,88.24,72.24,69.70,
06/25/2014 02:45,0,0,1.50,71.16,75.67,0,74.47,0,70.55,0,0,0,0,57.00,06/25/2014 02:45,88.20,72.05,69.50,
06/25/2014 03:00,0,0,1.50,71.12,75.67,0,74.47,0,70.54,0,0,0,0,57.00,06/25/2014 03:00,88.31,71.92,69.40,
06/25/2014 03:15,0,0,1.50,71.02,75.67,0,74.44,0,70.57,0,0,0,0,57.00,06/25/2014 03:15,88.69,72.02,69.60,
06/25/2014 03:30,0,0,1.50,71.00,75.67,0,74.47,100.00,70.57,0,0,0,0,57.00,06/25/2014 03:30,88.69,71.98,69.50,
06/25/2014 03:45,0,0,1.50,70.98,75.67,0,74.48,100.00,70.57,0,0,0,0,57.00,06/25/2014 03:45,88.59,71.78,69.30,
06/25/2014 04:00,0,0,1.50,70.93,75.67,0,74.47,0,70.58,0,0,0,0,57.00,06/25/2014 04:00,88.54,71.57,69.10,
06/25/2014 04:15,0,0,1.50,70.83,75.67,0,74.46,0,70.57,0,0,0,0,57.00,06/25/2014 04:15,88.26,71.20,68.70,
06/25/2014 04:30,0,0,1.50,70.71,75.67,0,74.39,0,70.55,0,0,0,0,57.00,06/25/2014 04:30,88.24,70.90,68.40,
06/25/2014 04:45,0,0,1.50,70.52,75.67,0,74.35,0,70.48,0,0,0,0,57.00,06/25/2014 04:45,87.90,70.49,67.90,
06/25/2014 05:00,0,0,1.50,70.08,75.67,0,74.35,NULL,70.34,0,0,0,0,57.00,06/25/2014 05:00,87.08,69.43,66.70,
06/25/2014 05:15,0,0,1.50,69.00,75.67,0,74.19,0,69.99,0,0,0,0,57.00,06/25/2014 05:15,86.52,68.30,65.53,
06/25/2014 05:30,0,0,1.50,68.20,75.67,0,73.90,NULL,69.64,0,0,0,0,57.00,06/25/2014 05:30,86.76,67.48,64.77,
06/25/2014 05:45,0,0,1.50,67.67,NULL,0,73.72,0,69.35,0,0,0,0,57.00,06/25/2014 05:45,86.99,67.15,64.50,
06/25/2014 06:00,0,0,1.50,67.36,75.67,0,73.57,0,69.02,0,0,0,0,57.00,06/25/2014 06:00,87.09,66.86,64.23,
06/25/2014 06:15,0,0.66,1.50,64.03,75.67,78.47,76.38,0,66.51,1,1,34188.40,92.81,57.00,06/25/2014 06:15,87.20,66.68,64.10,
06/25/2014 06:30,100.00,0.76,1.50,62.52,75.67,100.00,75.94,0,57.24,1,1,36552.52,99.99,57.00,06/25/2014 06:30,87.53,66.37,63.88,
06/25/2014 06:45,94.55,1,1.50,62.35,75.67,100.00,75.08,100.00,56.45,1,1,35610.08,99.99,57.00,06/25/2014 06:45,87.58,66.39,63.90,
06/25/2014 07:00,80.43,1.83,1.50,62.33,75.67,100.00,74.61,100.00,55.56,1,1,30355.63,93.20,57.00,06/25/2014 07:00,87.85,66.35,63.90,
06/25/2014 07:15,48.25,1.91,1.50,62.41,75.67,100.00,74.39,0,54.50,1,1,22038.85,76.92,57.00,06/25/2014 07:15,87.85,66.39,63.90,
06/25/2014 07:30,29.85,1.78,1.50,62.72,75.67,100.00,74.53,0,55.61,1,1,16013.26,64.90,57.00,06/25/2014 07:30,87.84,66.81,64.40,
06/25/2014 07:45,24.62,1.63,1.50,62.84,75.67,100.00,74.73,0,56.59,1,1,13467.20,59.16,57.00,06/25/2014 07:45,87.30,67.28,64.70,
06/25/2014 08:00,23.00,1.55,1.50,63.16,75.67,100.00,74.99,0,56.80,1,1,12024.62,55.93,57.00,06/25/2014 08:00,87.14,67.52,64.90,
06/25/2014 08:15,24.23,1.56,1.50,63.48,75.67,100.00,75.16,NULL,57.17,1,1,10084.87,53.55,57.00,06/25/2014 08:15,87.14,67.60,64.92,
06/25/2014 08:30,22.08,1.55,1.50,63.92,75.67,100.00,75.32,0,56.97,1,1,8849.27,51.69,57.00,06/25/2014 08:30,87.12,67.99,65.30,
06/25/2014 08:45,23.15,1.52,1.50,64.86,75.67,100.00,75.41,NULL,57.10,1,1,8454.01,50.90,57.00,06/25/2014 08:45,86.46,68.88,66.02,
06/25/2014 09:00,23.94,1.52,1.50,65.30,75.67,100.00,75.50,0,57.09,1,1,7891.25,50.27,57.00,06/25/2014 09:00,86.19,69.81,66.90,
06/25/2014 09:15,27.48,1.51,1.50,65.93,75.67,100.00,75.55,0,57.16,1,1,7733.70,49.88,57.00,06/25/2014 09:15,85.48,70.64,67.52,
06/25/2014 09:30,23.05,1.50,1.50,66.17,75.67,100.00,75.53,0,56.82,1,1,8433.37,50.42,57.00,06/25/2014 09:30,85.05,71.23,68.00,
06/25/2014 09:45,23.14,1.51,1.50,67.02,75.67,100.00,75.53,0,56.95,1,1,8143.61,50.11,57.00,06/25/2014 09:45,84.71,71.91,68.60,
06/25/2014 10:00,24.50,1.52,1.50,72.21,75.67,0,75.16,100.00,57.22,1,1,8280.19,49.81,57.00,06/25/2014 10:00,84.66,72.71,69.36,
06/25/2014 10:15,27.45,1.51,1.50,72.66,NULL,0,75.17,100.00,57.21,1,1,8264.94,49.50,57.00,06/25/2014 10:15,84.56,73.16,69.70,
06/25/2014 10:30,23.64,1.50,1.50,72.99,75.67,0,75.27,0,56.82,1,1,8357.08,49.63,57.00,06/25/2014 10:30,84.07,73.72,70.20,
06/25/2014 10:45,22.48,1.50,1.50,73.15,75.67,0,75.23,0,56.90,1,1,8261.38,49.76,57.00,06/25/2014 10:45,84.56,74.28,70.80,
06/25/2014 11:00,23.69,1.51,1.50,73.24,75.67,0,75.24,0,57.15,1,1,8179.62,49.86,57.00,06/25/2014 11:00,84.09,75.21,71.60,
06/25/2014 11:15,23.21,1.50,1.50,73.30,75.67,0,75.25,0,57.10,1,1,8343.30,49.88,57.00,06/25/2014 11:15,84.23,76.28,72.60,
06/25/2014 11:30,21.14,1.49,1.50,73.30,75.67,0,75.20,NULL,56.85,1,1,8560.03,50.14,57.00,06/25/2014 11:30,82.94,76.96,73.00,
06/25/2014 11:45,21.09,1.51,1.50,73.33,75.67,0,75.23,0,56.94,1,1,8092.48,50.05,57.00,06/25/2014 11:45,82.27,77.72,73.53,
06/25/2014 12:00,21.20,1.52,1.50,73.38,75.67,0,75.25,NULL,56.98,1,1,8023.33,49.80,57.00,06/25/2014 12:00,81.21,78.37,73.90,
06/25/2014 12:15,22.94,1.51,1.50,73.41,75.67,0,75.27,0,57.13,1,1,8312.79,49.85,57.00,06/25/2014 12:15,80.43,78.56,73.87,
06/25/2014 12:30,24.85,1.50,1.50,73.45,75.67,0,75.27,0,57.18,1,1,8382.79,49.99,57.00,06/25/2014 12:30,79.57,79.21,74.30,
