TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,PHV1,SAT,SATSP,SCH,SFS,SupCFM,
03/13/2014 14:00,0,NULL,NULL,67.79,0,73.40,0,75.57,NULL,1,1,NULL,
03/13/2014 14:15,0,NULL,NULL,67.81,0,73.40,0,78.07,NULL,1,1,NULL,
03/13/2014 14:30,0,NULL,NULL,67.58,0,73.48,11.61,71.62,NULL,1,1,NULL,
03/13/2014 14:45,0,NULL,NULL,68.17,0,73.44,0,74.26,NULL,1,1,NULL,
03/13/2014 15:00,0,NULL,NULL,68.08,0,73.64,0,77.49,NULL,1,1,NULL,
03/13/2014 15:15,0,NULL,NULL,67.94,0,73.86,8.09,71.62,NULL,1,1,NULL,
03/13/2014 15:30,0,NULL,NULL,68.01,0,73.65,0,75.37,NULL,1,1,NULL,
03/13/2014 15:45,0,NULL,NULL,68.46,0,73.62,0,77.77,NULL,1,1,NULL,
03/13/2014 16:00,0,NULL,NULL,68.48,0,73.80,0,74.11,NULL,1,1,NULL,
03/13/2014 16:15,0,NULL,NULL,68.54,0,73.73,0,76.62,NULL,1,1,NULL,
03/13/2014 16:30,0,NULL,NULL,68.30,0,73.74,0.13,73.29,NULL,1,1,NULL,
03/13/2014 16:45,0,NULL,NULL,68.38,0,73.55,0,77.02,NULL,1,1,NULL,
03/13/2014 17:00,0,NULL,NULL,68.32,0,73.63,0,75.00,NULL,1,1,NULL,
03/13/2014 17:15,0,NULL,NULL,84.27,0,72.65,100.00,80.89,NULL,0,0,NULL,
03/13/2014 17:30,0,NULL,NULL,88.73,0,70.59,100.00,90.38,NULL,0,0,NULL,
03/13/2014 17:45,0,NULL,NULL,89.52,0,68.78,100.00,99.02,NULL,0,0,NULL,
03/13/2014 18:00,0,NULL,NULL,91.01,0,67.60,100.00,106.72,NULL,0,0,NULL,
03/13/2014 18:15,0,NULL,NULL,90.78,0,66.52,100.00,112.75,NULL,0,0,NULL,
03/13/2014 18:30,0,NULL,NULL,90.14,0,65.78,100.00,116.18,NULL,0,0,NULL,
03/13/2014 18:45,0,NULL,NULL,91.88,0,65.58,100.00,117.88,NULL,0,0,NULL,
03/13/2014 19:00,0,NULL,NULL,91.48,0,65.07,100.00,121.25,NULL,0,0,NULL,
03/13/2014 19:15,0,NULL,NULL,93.39,0,65.13,100.00,124.27,NULL,0,0,NULL,
03/13/2014 19:30,0,NULL,NULL,92.97,0,64.84,100.00,127.43,NULL,0,0,NULL,
03/13/2014 19:45,0,NULL,NULL,94.48,0,65.00,100.00,129.65,NULL,0,0,NULL,
03/13/2014 20:00,0,NULL,NULL,94.07,0,64.76,100.00,131.56,NULL,0,0,NULL,
03/13/2014 20:15,0,NULL,NULL,94.07,0,64.84,100.00,131.75,NULL,0,0,NULL,
03/13/2014 20:30,0,NULL,NULL,94.29,0,64.97,100.00,132.60,NULL,0,0,NULL,
03/13/2014 20:45,0,NULL,NULL,94.96,0,65.11,100.00,133.13,NULL,0,0,NULL,
03/13/2014 21:00,0,NULL,NULL,95.49,0,65.27,100.00,133.64,NULL,0,0,NULL,
03/13/2014 21:15,0,NULL,NULL,95.70,0,65.39,100.00,134.12,NULL,0,0,NULL,
03/13/2014 21:30,0,NULL,NULL,96.04,0,65.65,100.00,134.43,NULL,0,0,NULL,
03/13/2014 21:45,0,NULL,NULL,96.37,0,65.76,100.00,134.65,NULL,0,0,NULL,
03/13/2014 22:00,0,NULL,NULL,96.87,0,65.66,100.00,134.93,NULL,0,0,NULL,
03/13/2014 22:15,0,NULL,NULL,101.53,0,67.20,100.00,132.74,NULL,0,0,NULL,
03/13/2014 22:30,0,NULL,NULL,102.79,0,68.28,100.00,132.04,NULL,0,0,NULL,
03/13/2014 22:45,0,NULL,NULL,104.79,0,69.56,100.00,130.79,NULL,0,0,NULL,
03/13/2014 23:00,0,NULL,NULL,104.42,0,69.31,100.00,131.05,NULL,0,0,NULL,
03/13/2014 23:15,0,NULL,NULL,104.71,0,69.52,100.00,130.59,NULL,0,0,NULL,
03/13/2014 23:30,0,NULL,NULL,105.25,0,70.13,100.00,130.31,NULL,0,0,NULL,
03/13/2014 23:45,0,NULL,NULL,106.67,0,69.95,100.00,129.64,NULL,0,0,NULL,
03/14/2014 00:00,0,NULL,NULL,103.33,0,70.07,0,129.67,NULL,0,0,NULL,
03/14/2014 00:15,0,NULL,NULL,98.83,0,70.12,0,128.05,NULL,0,0,NULL,
03/14/2014 00:30,0,NULL,NULL,94.75,0,70.28,0,125.52,NULL,0,0,NULL,
03/14/2014 00:45,0,NULL,NULL,91.10,0,70.43,0,122.31,NULL,0,0,NULL,
03/14/2014 01:00,0,NULL,NULL,87.83,0,70.33,0,119.26,NULL,0,0,NULL,
03/14/2014 01:15,0,NULL,NULL,85.02,0,70.58,0,115.83,NULL,0,0,NULL,
03/14/2014 01:30,0,NULL,NULL,82.47,0,70.56,0,112.76,NULL,0,0,NULL,
03/14/2014 01:45,0,NULL,NULL,80.41,0,70.69,0,110.21,NULL,0,0,NULL,
03/14/2014 02:00,0,NULL,NULL,79.05,0,71.27,0,107.45,NULL,0,0,NULL,
03/14/2014 02:15,0,NULL,NULL,77.55,0,71.21,0,104.95,NULL,0,0,NULL,
03/14/2014 02:30,0,NULL,NULL,75.97,0,71.36,0,102.44,NULL,0,0,NULL,
03/14/2014 02:45,0,NULL,NULL,74.92,0,71.58,0,100.07,NULL,0,0,NULL,
03/14/2014 03:00,0,NULL,NULL,73.70,0,71.62,0,98.04,NULL,0,0,NULL,
03/14/2014 03:15,0,NULL,NULL,72.73,0,71.72,0,96.19,NULL,0,0,NULL,
03/14/2014 03:30,0,NULL,NULL,72.14,0,71.93,0,94.42,NULL,0,0,NULL,
03/14/2014 03:45,0,NULL,NULL,71.49,0,72.01,0,92.92,NULL,0,0,NULL,
03/14/2014 04:00,0,NULL,NULL,70.68,0,71.87,0,91.64,NULL,0,0,NULL,
03/14/2014 04:15,0,NULL,NULL,70.61,0,71.89,0,90.37,NULL,0,0,NULL,
03/14/2014 04:30,0,NULL,NULL,70.21,0,71.92,0,89.21,NULL,0,0,NULL,
03/14/2014 04:45,0,NULL,NULL,69.83,0,71.22,0,88.18,NULL,0,0,NULL,
03/14/2014 05:00,0,NULL,NULL,69.68,0,71.36,0,87.15,NULL,0,0,NULL,
03/14/2014 05:15,0,NULL,NULL,68.59,0,72.71,0,71.30,NULL,1,1,NULL,
03/14/2014 05:30,0,NULL,NULL,68.36,0,72.58,5.33,70.89,NULL,1,1,NULL,
03/14/2014 05:45,0,NULL,NULL,68.74,0,72.92,0,76.57,NULL,1,1,NULL,
03/14/2014 06:00,0,NULL,NULL,68.85,0,73.37,8.73,72.39,NULL,1,1,NULL,
03/14/2014 06:15,0,NULL,NULL,68.98,0,73.32,0,76.20,NULL,1,1,NULL,
03/14/2014 06:30,0,NULL,NULL,68.88,0,73.39,3.03,72.67,NULL,1,1,NULL,
03/14/2014 06:45,0,NULL,NULL,69.05,0,73.33,0,76.53,NULL,1,1,NULL,
03/14/2014 07:00,0,NULL,NULL,69.02,0,73.38,0,73.96,NULL,1,1,NULL,
03/14/2014 07:15,0,NULL,NULL,68.72,0,73.41,10.68,71.89,NULL,1,1,NULL,
03/14/2014 07:30,0,NULL,NULL,68.92,0,73.37,0,76.02,NULL,1,1,NULL,
03/14/2014 07:45,0,NULL,NULL,68.83,0,73.46,3.42,72.56,NULL,1,1,NULL,
03/14/2014 08:00,0,NULL,NULL,69.10,0,73.52,3.17,73.51,NULL,1,1,NULL,
03/14/2014 08:15,0,NULL,NULL,69.30,0,73.71,0,74.64,NULL,1,1,NULL,
03/14/2014 08:30,0,NULL,NULL,69.51,0,73.87,9.27,72.69,NULL,1,1,NULL,
03/14/2014 08:45,0,NULL,NULL,69.73,0,73.89,0,74.50,NULL,1,1,NULL,
03/14/2014 09:00,0,NULL,NULL,69.81,0,73.90,5.86,73.18,NULL,1,1,NULL,
03/14/2014 09:15,0,NULL,NULL,69.84,0,74.05,8.11,72.60,NULL,1,1,NULL,
03/14/2014 09:30,0,NULL,NULL,70.12,0,74.12,8.43,72.65,NULL,1,1,NULL,
03/14/2014 09:45,0,NULL,NULL,70.12,0,74.31,5.99,72.77,NULL,1,1,NULL,
03/14/2014 10:00,0,NULL,NULL,70.34,0,74.33,1.75,74.08,NULL,1,1,NULL,
03/14/2014 10:15,0,NULL,NULL,70.24,0,74.36,4.34,73.23,NULL,1,1,NULL,
03/14/2014 10:30,0,NULL,NULL,70.24,0,74.35,7.71,72.92,NULL,1,1,NULL,
03/14/2014 10:45,0,NULL,NULL,70.37,0,74.48,8.78,72.59,NULL,1,1,NULL,
03/14/2014 11:00,0,NULL,NULL,70.41,0,74.54,2.26,74.02,NULL,1,1,NULL,
03/14/2014 11:15,0,NULL,NULL,70.58,0,74.62,1.95,73.65,NULL,1,1,NULL,
03/14/2014 11:30,0,NULL,NULL,70.68,0,74.74,2.68,72.89,NULL,1,1,NULL,
03/14/2014 11:45,0,NULL,NULL,70.65,0,74.75,2.72,72.80,NULL,1,1,NULL,
03/14/2014 12:00,0,NULL,NULL,70.97,0,74.96,0,73.04,NULL,1,1,NULL,
03/14/2014 12:15,0,NULL,NULL,71.40,0,75.41,0,73.56,NULL,1,1,NULL,
03/14/2014 12:30,0,NULL,NULL,71.50,0,75.52,0,73.65,NULL,1,1,NULL,
03/14/2014 12:45,0,NULL,NULL,71.66,0,75.71,0,73.78,NULL,1,1,NULL,
03/14/2014 13:00,0,NULL,NULL,71.88,0,75.76,0,74.10,NULL,1,1,NULL,
03/14/2014 13:15,0,NULL,NULL,71.81,0,75.72,0,73.93,NULL,1,1,NULL,
03/14/2014 13:30,0,NULL,NULL,71.81,0,75.69,0,73.90,NULL,1,1,NULL,
03/14/2014 13:45,0,NULL,NULL,71.77,0,75.61,0,73.96,NULL,1,1,NULL,
03/14/2014 14:00,0,NULL,NULL,71.64,0,75.46,0,73.77,NULL,1,1,NULL,
03/14/2014 14:15,0,NULL,NULL,71.50,0,75.44,0,73.60,NULL,1,1,NULL,
03/14/2014 14:30,0,NULL,NULL,71.50,0,75.40,0,73.60,NULL,1,1,NULL,
03/14/2014 14:45,0,NULL,NULL,71.38,0,75.29,0,73.50,NULL,1,1,NULL,
03/14/2014 15:00,0,NULL,NULL,71.58,0,75.41,0,73.72,NULL,1,1,NULL,
03/14/2014 15:15,0,NULL,NULL,71.35,0,75.27,0,73.54,NULL,1,1,NULL,
03/14/2014 15:30,0,NULL,NULL,71.17,0,75.10,0,73.34,NULL,1,1,NULL,
03/14/2014 15:45,0,NULL,NULL,71.04,0,75.03,0,73.24,NULL,1,1,NULL,
03/14/2014 16:00,0,NULL,NULL,70.88,0,74.88,0,73.00,NULL,1,1,NULL,
03/14/2014 16:15,0,NULL,NULL,70.73,0,74.75,0,72.88,NULL,1,1,NULL,
03/14/2014 16:30,0,NULL,NULL,70.57,0,74.63,0,72.65,NULL,1,1,NULL,
03/14/2014 16:45,0,NULL,NULL,70.04,0,74.31,0,72.18,NULL,1,1,NULL,
03/14/2014 17:00,0,NULL,NULL,69.83,0,74.06,0,71.91,NULL,1,1,NULL,
03/14/2014 17:15,0,NULL,NULL,67.60,0,73.00,0,71.15,NULL,0,0,NULL,
03/14/2014 17:30,0,NULL,NULL,65.19,0,70.97,0,70.95,NULL,0,0,NULL,
03/14/2014 17:45,0,NULL,NULL,64.00,0,69.00,0,70.50,NULL,0,0,NULL,
03/14/2014 18:00,0,NULL,NULL,63.07,0,68.37,0,70.02,NULL,0,0,NULL,
03/14/2014 18:15,0,NULL,NULL,62.13,0,68.46,0,69.49,NULL,0,0,NULL,
03/14/2014 18:30,0,NULL,NULL,61.85,0,68.51,0,68.97,NULL,0,0,NULL,
03/14/2014 18:45,0,NULL,NULL,61.51,0,68.43,0,68.48,NULL,0,0,NULL,
03/14/2014 19:00,0,NULL,NULL,61.17,0,68.14,0,67.98,NULL,0,0,NULL,
03/14/2014 19:15,0,NULL,NULL,61.12,0,67.61,0,67.53,NULL,0,0,NULL,
03/14/2014 19:30,0,NULL,NULL,60.86,0,67.15,0,67.00,NULL,0,0,NULL,
03/14/2014 19:45,0,NULL,NULL,60.46,0,66.93,0,66.58,NULL,0,0,NULL,
03/14/2014 20:00,0,NULL,NULL,59.99,0,66.88,0,66.16,NULL,0,0,NULL,
03/14/2014 20:15,0,NULL,NULL,59.87,0,66.69,0,65.80,NULL,0,0,NULL,
03/14/2014 20:30,0,NULL,NULL,59.91,0,66.20,0,65.48,NULL,0,0,NULL,
03/14/2014 20:45,0,NULL,NULL,59.97,0,65.55,0,65.16,NULL,0,0,NULL,
03/14/2014 21:00,0,NULL,NULL,59.43,0,66.15,0,64.92,NULL,0,0,NULL,
03/14/2014 21:15,0,NULL,NULL,59.34,0,66.35,0,64.73,NULL,0,0,NULL,
03/14/2014 21:30,0,NULL,NULL,59.37,0,66.35,0,64.52,NULL,0,0,NULL,
03/14/2014 21:45,0,NULL,NULL,59.24,0,66.27,0,64.26,NULL,0,0,NULL,
03/14/2014 22:00,0,NULL,NULL,59.05,0,66.02,0,63.99,NULL,0,0,NULL,
03/14/2014 22:15,0,NULL,NULL,59.89,0,67.22,0,64.21,NULL,0,0,NULL,
03/14/2014 22:30,0,NULL,NULL,60.38,0,67.28,0,64.21,NULL,0,0,NULL,
03/14/2014 22:45,0,NULL,NULL,60.61,0,67.30,0,64.15,NULL,0,0,NULL,
03/14/2014 23:00,0,NULL,NULL,60.76,0,67.84,0,64.21,NULL,0,0,NULL,
03/14/2014 23:15,0,NULL,NULL,60.76,0,67.71,0,64.16,NULL,0,0,NULL,
03/14/2014 23:30,0,NULL,NULL,60.74,0,67.92,0,64.20,NULL,0,0,NULL,
03/14/2014 23:45,0,NULL,NULL,60.68,0,67.94,0,64.24,NULL,0,0,NULL,
03/15/2014 00:00,0,NULL,NULL,60.44,0,68.79,0,64.38,NULL,0,0,NULL,
03/15/2014 00:15,0,NULL,NULL,61.77,0,68.33,0,64.42,NULL,0,0,NULL,
03/15/2014 00:30,0,NULL,NULL,62.68,0,68.52,0,64.86,NULL,0,0,NULL,
03/15/2014 00:45,0,NULL,NULL,62.86,0,68.85,0,65.46,NULL,0,0,NULL,
03/15/2014 01:00,0,NULL,NULL,62.92,0,68.55,0,66.12,NULL,0,0,NULL,
03/15/2014 01:15,0,NULL,NULL,63.10,0,68.15,0,66.79,NULL,0,0,NULL,
03/15/2014 01:30,0,NULL,NULL,63.23,0,67.06,0,67.53,NULL,0,0,NULL,
03/15/2014 01:45,0,NULL,NULL,63.45,0,67.10,0,68.20,NULL,0,0,NULL,
03/15/2014 02:00,0,NULL,NULL,63.44,0,67.67,0,68.79,NULL,0,0,NULL,
03/15/2014 02:15,0,NULL,NULL,62.98,0,68.27,0,69.33,NULL,0,0,NULL,
03/15/2014 02:30,0,NULL,NULL,62.81,0,68.27,0,69.79,NULL,0,0,NULL,
03/15/2014 02:45,0,NULL,NULL,62.93,0,68.00,0,70.19,NULL,0,0,NULL,
03/15/2014 03:00,0,NULL,NULL,62.99,0,67.90,0,70.55,NULL,0,0,NULL,
03/15/2014 03:15,0,NULL,NULL,63.01,0,67.91,0,70.83,NULL,0,0,NULL,
03/15/2014 03:30,0,NULL,NULL,62.90,0,67.88,0,71.09,NULL,0,0,NULL,
03/15/2014 03:45,0,NULL,NULL,62.66,0,67.92,0,71.31,NULL,0,0,NULL,
03/15/2014 04:00,0,NULL,NULL,62.69,0,68.04,0,71.49,NULL,0,0,NULL,
03/15/2014 04:15,0,NULL,NULL,62.60,0,68.49,0,71.59,NULL,0,0,NULL,
03/15/2014 04:30,0,NULL,NULL,62.42,0,68.13,0,71.70,NULL,0,0,NULL,
03/15/2014 04:45,0,NULL,NULL,62.27,0,67.95,0,71.81,NULL,0,0,NULL,
03/15/2014 05:00,0,NULL,NULL,62.20,0,67.94,0,71.85,NULL,0,0,NULL,
03/15/2014 05:15,0,NULL,NULL,62.08,0,67.73,0,71.89,NULL,0,0,NULL,
03/15/2014 05:30,0,NULL,NULL,62.04,0,67.79,0,71.90,NULL,0,0,NULL,
03/15/2014 05:45,0,NULL,NULL,61.83,0,67.50,0,71.89,NULL,0,0,NULL,
03/15/2014 06:00,0,NULL,NULL,61.58,0,67.01,0,71.88,NULL,0,0,NULL,
03/15/2014 06:15,0,NULL,NULL,61.00,0,67.48,0,71.84,NULL,0,0,NULL,
03/15/2014 06:30,0,NULL,NULL,60.95,0,67.68,0,71.78,NULL,0,0,NULL,
03/15/2014 06:45,0,NULL,NULL,60.68,0,68.35,0,71.67,NULL,0,0,NULL,
03/15/2014 07:00,0,NULL,NULL,60.17,0,68.76,0,71.57,NULL,0,0,NULL,
03/15/2014 07:15,0,NULL,NULL,60.03,0,68.44,0,71.45,NULL,0,0,NULL,
03/15/2014 07:30,0,NULL,NULL,59.81,0,68.49,0,71.33,NULL,0,0,NULL,
03/15/2014 07:45,0,NULL,NULL,59.10,0,69.40,0,71.22,NULL,0,0,NULL,
03/15/2014 08:00,0,NULL,NULL,59.65,0,68.71,0,71.10,NULL,0,0,NULL,
03/15/2014 08:15,0,NULL,NULL,59.81,0,69.05,0,70.99,NULL,0,0,NULL,
03/15/2014 08:30,0,NULL,NULL,59.84,0,68.73,0,70.92,NULL,0,0,NULL,
03/15/2014 08:45,0,NULL,NULL,59.81,0,69.23,0,70.81,NULL,0,0,NULL,
03/15/2014 09:00,0,NULL,NULL,59.93,0,69.61,0,70.76,NULL,0,0,NULL,
03/15/2014 09:15,0,NULL,NULL,60.51,0,69.61,0,70.73,NULL,0,0,NULL,
03/15/2014 09:30,0,NULL,NULL,60.52,0,69.93,0,70.71,NULL,0,0,NULL,
03/15/2014 09:45,0,NULL,NULL,60.34,0,70.40,0,70.67,NULL,0,0,NULL,
03/15/2014 10:00,0,NULL,NULL,60.95,0,69.58,0,70.69,NULL,0,0,NULL,
03/15/2014 10:15,0,NULL,NULL,61.07,0,69.50,0,70.72,NULL,0,0,NULL,
03/15/2014 10:30,0,NULL,NULL,61.57,0,69.44,0,70.77,NULL,0,0,NULL,
03/15/2014 10:45,0,NULL,NULL,62.12,0,68.77,0,70.83,NULL,0,0,NULL,
03/15/2014 11:00,0,NULL,NULL,62.13,0,68.93,0,70.92,NULL,0,0,NULL,
03/15/2014 11:15,0,NULL,NULL,62.27,0,69.39,0,71.00,NULL,0,0,NULL,
03/15/2014 11:30,0,NULL,NULL,61.52,0,69.18,0,70.95,NULL,0,0,NULL,
03/15/2014 11:45,0,NULL,NULL,60.83,0,70.00,0,70.63,NULL,0,0,NULL,
03/15/2014 12:00,0,NULL,NULL,60.39,0,70.48,0,70.16,NULL,0,0,NULL,
03/15/2014 12:15,0,NULL,NULL,60.12,0,70.82,0,69.66,NULL,0,0,NULL,
03/15/2014 12:30,0,NULL,NULL,60.43,0,70.82,0,69.20,NULL,0,0,NULL,
03/15/2014 12:45,0,NULL,NULL,60.42,0,71.00,0,68.82,NULL,0,0,NULL,
03/15/2014 13:00,0,NULL,NULL,60.37,0,71.38,0,68.44,NULL,0,0,NULL,
03/15/2014 13:15,0,NULL,NULL,59.80,0,71.77,0,67.98,NULL,0,0,NULL,
03/15/2014 13:30,0,NULL,NULL,59.62,0,71.58,0,67.58,NULL,0,0,NULL,
03/15/2014 13:45,0,NULL,NULL,59.49,0,71.68,0,67.28,NULL,0,0,NULL,
03/15/2014 14:00,0,NULL,NULL,59.12,0,71.95,0,66.93,NULL,0,0,NULL,
03/15/2014 14:15,0,NULL,NULL,59.24,0,71.85,0,66.71,NULL,0,0,NULL,
03/15/2014 14:30,0,NULL,NULL,59.12,0,71.90,0,66.42,NULL,0,0,NULL,
03/15/2014 14:45,0,NULL,NULL,58.50,0,72.32,0,66.17,NULL,0,0,NULL,
03/15/2014 15:00,0,NULL,NULL,58.59,0,72.15,0,65.94,NULL,0,0,NULL,
03/15/2014 15:15,0,NULL,NULL,58.47,0,72.75,0,65.86,NULL,0,0,NULL,
03/15/2014 15:30,0,NULL,NULL,58.29,0,72.33,0,65.55,NULL,0,0,NULL,
03/15/2014 15:45,0,NULL,NULL,58.12,0,72.36,0,65.39,NULL,0,0,NULL,
03/15/2014 16:00,0,NULL,NULL,57.83,0,72.38,0,65.11,NULL,0,0,NULL,
03/15/2014 16:15,0,NULL,NULL,57.71,0,72.13,0,64.90,NULL,0,0,NULL,
03/15/2014 16:30,0,NULL,NULL,57.68,0,72.05,0,64.77,NULL,0,0,NULL,
03/15/2014 16:45,0,NULL,NULL,57.11,0,72.01,0,64.38,NULL,0,0,NULL,
03/15/2014 17:00,0,NULL,NULL,56.49,0,72.33,0,64.11,NULL,0,0,NULL,
03/15/2014 17:15,0,NULL,NULL,56.39,0,72.11,0,63.82,NULL,0,0,NULL,
03/15/2014 17:30,0,NULL,NULL,56.43,0,71.98,0,63.63,NULL,0,0,NULL,
03/15/2014 17:45,0,NULL,NULL,58.40,0,71.59,0,63.89,NULL,0,0,NULL,
03/15/2014 18:00,0,NULL,NULL,58.88,0,71.11,0,64.13,NULL,0,0,NULL,
03/15/2014 18:15,0,NULL,NULL,58.85,0,71.34,0,64.56,NULL,0,0,NULL,
03/15/2014 18:30,0,NULL,NULL,59.03,0,71.07,0,64.96,NULL,0,0,NULL,
03/15/2014 18:45,0,NULL,NULL,59.02,0,70.93,0,65.35,NULL,0,0,NULL,
03/15/2014 19:00,0,NULL,NULL,58.97,0,70.94,0,65.81,NULL,0,0,NULL,
03/15/2014 19:15,0,NULL,NULL,59.29,0,70.48,0,66.28,NULL,0,0,NULL,
03/15/2014 19:30,0,NULL,NULL,59.26,0,70.43,0,66.70,NULL,0,0,NULL,
03/15/2014 19:45,0,NULL,NULL,59.06,0,70.39,0,67.11,NULL,0,0,NULL,
03/15/2014 20:00,0,NULL,NULL,58.94,0,70.37,0,67.48,NULL,0,0,NULL,
03/15/2014 20:15,0,NULL,NULL,58.55,0,70.75,0,67.80,NULL,0,0,NULL,
03/15/2014 20:30,0,NULL,NULL,58.60,0,70.62,0,68.07,NULL,0,0,NULL,
03/15/2014 20:45,0,NULL,NULL,58.31,0,70.78,0,68.29,NULL,0,0,NULL,
03/15/2014 21:00,0,NULL,NULL,57.53,0,71.64,0,68.45,NULL,0,0,NULL,
03/15/2014 21:15,0,NULL,NULL,67.89,0,71.20,100.00,68.86,NULL,0,0,NULL,
03/15/2014 21:30,0,NULL,NULL,84.31,0,71.80,100.00,74.06,NULL,0,0,NULL,
03/15/2014 21:45,0,NULL,NULL,88.64,0,72.43,100.00,81.41,NULL,0,0,NULL,
03/15/2014 22:00,0,NULL,NULL,91.01,0,72.82,100.00,88.36,NULL,0,0,NULL,
03/15/2014 22:15,0,NULL,NULL,92.49,0,73.69,100.00,94.03,NULL,0,0,NULL,
03/15/2014 22:30,0,NULL,NULL,94.01,0,73.47,100.00,98.97,NULL,0,0,NULL,
03/15/2014 22:45,0,NULL,NULL,94.61,0,72.70,100.00,103.41,NULL,0,0,NULL,
03/15/2014 23:00,0,NULL,NULL,94.29,0,73.55,100.00,106.56,NULL,0,0,NULL,
03/15/2014 23:15,0,NULL,NULL,94.51,0,73.24,100.00,109.25,NULL,0,0,NULL,
03/15/2014 23:30,0,NULL,NULL,96.15,0,72.07,100.00,111.60,NULL,0,0,NULL,
03/15/2014 23:45,0,NULL,NULL,96.59,0,72.20,100.00,113.89,NULL,0,0,NULL,
03/16/2014 00:00,0,NULL,NULL,97.35,0,72.81,100.00,115.78,NULL,0,0,NULL,
03/16/2014 00:15,0,NULL,NULL,96.37,0,75.14,100.00,117.53,NULL,0,0,NULL,
03/16/2014 00:30,0,NULL,NULL,97.50,0,75.53,100.00,119.02,NULL,0,0,NULL,
03/16/2014 00:45,0,NULL,NULL,97.69,0,74.96,100.00,120.96,NULL,0,0,NULL,
03/16/2014 01:00,0,NULL,NULL,97.95,0,74.69,100.00,122.10,NULL,0,0,NULL,
03/16/2014 01:15,0,NULL,NULL,97.98,0,74.12,100.00,123.27,NULL,0,0,NULL,
03/16/2014 01:30,0,NULL,NULL,97.25,0,75.75,100.00,123.70,NULL,0,0,NULL,
03/16/2014 01:45,0,NULL,NULL,97.79,0,76.03,100.00,124.43,NULL,0,0,NULL,
03/16/2014 02:00,0,NULL,NULL,98.25,0,75.84,100.00,125.17,NULL,0,0,NULL,
03/16/2014 02:15,0,NULL,NULL,98.66,0,76.27,100.00,125.69,NULL,0,0,NULL,
03/16/2014 02:30,0,NULL,NULL,97.05,0,77.36,100.00,124.84,NULL,0,0,NULL,
03/16/2014 02:45,0,NULL,NULL,95.93,0,78.43,100.00,124.82,NULL,0,0,NULL,
03/16/2014 03:00,0,NULL,NULL,95.91,0,78.18,100.00,124.96,NULL,0,0,NULL,
03/16/2014 03:15,0,NULL,NULL,96.26,0,78.20,100.00,125.27,NULL,0,0,NULL,
03/16/2014 03:30,0,NULL,NULL,97.56,0,77.35,100.00,125.27,NULL,0,0,NULL,
03/16/2014 03:45,0,NULL,NULL,96.82,0,77.70,100.00,125.73,NULL,0,0,NULL,
03/16/2014 04:00,0,NULL,NULL,97.57,0,76.61,100.00,125.83,NULL,0,0,NULL,
03/16/2014 04:15,0,NULL,NULL,98.42,0,75.54,100.00,125.96,NULL,0,0,NULL,
03/16/2014 04:30,0,NULL,NULL,97.10,0,77.18,100.00,125.85,NULL,0,0,NULL,
03/16/2014 04:45,0,NULL,NULL,96.13,0,78.40,100.00,125.65,NULL,0,0,NULL,
03/16/2014 05:00,0,NULL,NULL,97.00,0,78.02,100.00,126.12,NULL,0,0,NULL,
03/16/2014 05:15,0,NULL,NULL,95.95,0,76.93,100.00,126.68,NULL,0,0,NULL,
03/16/2014 05:30,0,NULL,NULL,97.39,0,77.87,100.00,126.16,NULL,0,0,NULL,
03/16/2014 05:45,0,NULL,NULL,95.69,0,77.83,100.00,126.96,NULL,0,0,NULL,
03/16/2014 06:00,0,NULL,NULL,95.41,0,77.88,100.00,127.41,NULL,0,0,NULL,
03/16/2014 06:15,0,NULL,NULL,95.94,0,78.29,100.00,127.28,NULL,0,0,NULL,
03/16/2014 06:30,0,NULL,NULL,95.60,0,78.66,100.00,127.11,NULL,0,0,NULL,
03/16/2014 06:45,0,NULL,NULL,95.71,0,78.87,100.00,127.14,NULL,0,0,NULL,
03/16/2014 07:00,0,NULL,NULL,96.07,0,77.63,100.00,127.79,NULL,0,0,NULL,
03/16/2014 07:15,0,NULL,NULL,97.35,0,77.40,100.00,127.51,NULL,0,0,NULL,
03/16/2014 07:30,0,NULL,NULL,96.88,0,76.87,100.00,127.67,NULL,0,0,NULL,
03/16/2014 07:45,0,NULL,NULL,97.41,0,76.97,100.00,127.61,NULL,0,0,NULL,
03/16/2014 08:00,0,NULL,NULL,96.89,0,77.89,100.00,127.62,NULL,0,0,NULL,
03/16/2014 08:15,0,NULL,NULL,98.01,0,77.52,100.00,127.44,NULL,0,0,NULL,
03/16/2014 08:30,0,NULL,NULL,97.02,0,77.25,100.00,128.14,NULL,0,0,NULL,
03/16/2014 08:45,0,NULL,NULL,95.12,0,78.06,100.00,128.25,NULL,0,0,NULL,
03/16/2014 09:00,0,NULL,NULL,94.16,0,79.16,100.00,128.45,NULL,0,0,NULL,
03/16/2014 09:15,0,NULL,NULL,98.43,0,76.30,100.00,128.51,NULL,0,0,NULL,
03/16/2014 09:30,0,NULL,NULL,96.49,0,77.34,100.00,128.93,NULL,0,0,NULL,
03/16/2014 09:45,0,NULL,NULL,100.15,0,74.00,100.00,128.97,NULL,0,0,NULL,
03/16/2014 10:00,0,NULL,NULL,99.97,0,72.60,100.00,129.50,NULL,0,0,NULL,
03/16/2014 10:15,0,NULL,NULL,98.09,0,74.26,100.00,130.14,NULL,0,0,NULL,
