TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,PHV1,SAT,SCH,SFS,SupCFM,SupVFD1,SATSP,
02/24/2014 09:15,0,1.51,1.50,55.00,38.48,76.34,0,56.54,1,1,10382.17,50.89,57.00,
02/24/2014 09:30,0,1.52,1.50,54.65,37.00,76.28,0,56.55,1,1,9776.28,50.59,57.00,
02/24/2014 09:45,0,1.49,1.50,55.19,38.91,76.24,0,57.12,1,1,10367.35,50.65,57.00,
02/24/2014 10:00,0,1.49,1.50,54.89,39.11,76.21,0,57.12,1,1,10154.47,50.56,57.00,
02/24/2014 10:15,0,1.50,1.50,54.74,39.61,76.14,0,57.14,1,1,9547.77,50.38,57.00,
02/24/2014 10:30,0,1.51,1.50,54.13,37.40,75.92,0,56.69,1,1,9756.93,50.34,57.00,
02/24/2014 10:45,0,1.51,1.50,54.83,40.72,75.99,0,57.46,1,1,9576.41,49.99,57.00,
02/24/2014 11:00,0,1.51,1.50,55.11,42.74,76.07,0,57.32,1,1,9477.69,50.12,57.00,
02/24/2014 11:15,0,1.47,1.50,55.86,46.08,76.21,0,80.32,1,1,9936.82,50.90,57.00,
02/24/2014 11:30,0,1.41,1.50,53.42,36.15,76.59,0,58.08,1,1,14105.15,54.79,57.00,
02/24/2014 11:45,0,1.55,1.50,55.42,37.92,76.20,0,56.86,1,1,11392.67,52.97,57.00,
02/24/2014 12:00,0,1.52,1.50,55.21,39.28,76.02,0,56.81,1,1,11219.18,52.12,57.00,
02/24/2014 12:15,0,1.52,1.50,55.59,42.55,75.96,0,57.48,1,1,10760.94,51.63,57.00,
02/24/2014 12:30,0,1.52,1.50,55.17,41.57,75.98,0,56.97,1,1,9705.83,50.94,57.00,
02/24/2014 12:45,0,1.52,1.50,55.49,44.76,76.03,0,57.36,1,1,9627.87,50.40,57.00,
02/24/2014 13:00,0,1.52,1.50,55.50,47.22,75.99,0,57.56,1,1,9329.72,50.20,57.00,
02/24/2014 13:15,0,1.51,1.50,54.72,43.25,75.93,0,56.54,1,1,9237.57,49.79,57.00,
02/24/2014 13:30,0,1.48,1.50,54.58,44.33,75.89,0,57.27,1,1,9340.66,49.92,57.00,
02/24/2014 13:45,0,1.52,1.50,54.73,42.77,75.83,0,56.58,1,1,8847.78,49.51,57.00,
02/24/2014 14:00,0,1.48,1.50,55.28,45.93,75.93,0,57.44,1,1,9593.81,50.22,57.00,
02/24/2014 14:15,0,1.51,1.50,55.12,44.72,75.89,0,57.02,1,1,9551.26,50.01,57.00,
02/24/2014 14:30,0,1.49,1.50,54.16,40.91,75.88,0,56.56,1,1,10087.22,50.56,57.00,
02/24/2014 14:45,0,1.51,1.50,55.03,40.06,75.85,0,56.09,1,1,9790.72,50.43,57.00,
02/24/2014 15:00,0,1.52,1.50,55.16,40.75,75.79,0,56.68,1,1,9805.77,50.42,57.00,
02/24/2014 15:15,0,1.49,1.50,54.84,40.53,75.80,0,56.45,1,1,10423.12,50.72,57.00,
02/24/2014 15:30,0,1.51,1.50,54.75,41.08,75.79,0,57.08,1,1,10064.93,50.57,57.00,
02/24/2014 15:45,0,1.51,1.50,54.77,41.85,75.85,0,57.04,1,1,10307.95,50.58,57.00,
02/24/2014 16:00,0,1.50,1.50,54.60,41.08,75.84,0,56.40,1,1,10308.48,50.53,57.00,
02/24/2014 16:15,0,1.50,1.50,55.29,42.05,75.76,0,56.93,1,1,9974.06,50.39,57.00,
02/24/2014 16:30,0,1.54,1.50,55.02,39.66,75.82,0,56.60,1,1,9590.55,49.98,57.00,
02/24/2014 16:45,0,1.52,1.50,54.11,37.64,75.90,0,56.72,1,1,9364.72,49.88,57.00,
02/24/2014 17:00,0,1.52,1.50,55.33,41.22,75.90,0,57.32,1,1,8967.48,49.42,57.00,
02/24/2014 17:15,0,1.52,1.50,54.61,41.09,75.90,0,57.49,1,1,8095.72,48.74,57.00,
02/24/2014 17:30,0,1.53,1.50,55.09,41.17,75.88,0,57.54,1,1,7742.93,48.08,57.00,
02/24/2014 17:45,0,1.51,1.50,54.48,41.38,75.92,0,58.09,1,1,7248.92,47.71,57.00,
02/24/2014 18:00,0,1.52,1.50,56.26,47.45,75.94,0,58.31,1,1,6739.44,47.40,57.00,
02/24/2014 18:15,0,0,1.50,94.40,0,76.21,100.00,62.13,0,0,0,0,57.00,
02/24/2014 18:30,0,0,1.50,101.62,0,79.20,100.00,70.44,0,0,0,0,57.00,
02/24/2014 18:45,0,0,1.50,101.35,0,77.50,100.00,77.76,0,0,0,0,57.00,
02/24/2014 19:00,0,0,1.50,102.40,0,74.16,100.00,82.28,0,0,0,0,57.00,
02/24/2014 19:15,0,0,1.50,102.45,0,70.56,100.00,87.01,0,0,0,0,57.00,
02/24/2014 19:30,0,0,1.50,98.53,0,67.50,100.00,94.18,0,0,0,0,57.00,
02/24/2014 19:45,0,0,1.50,93.94,0,65.92,100.00,100.26,0,0,0,0,57.00,
02/24/2014 20:00,0,0,1.50,91.91,0,65.89,100.00,109.64,0,0,0,0,57.00,
02/24/2014 20:15,0,0,1.50,89.15,0,65.69,100.00,116.81,0,0,0,0,57.00,
02/24/2014 20:30,0,0,1.50,87.03,0,65.32,100.00,122.56,0,0,0,0,57.00,
02/24/2014 20:45,0,0,1.50,86.94,0,65.49,100.00,125.75,0,0,0,0,57.00,
02/24/2014 21:00,0,0,1.50,84.13,0,65.08,100.00,128.34,0,0,0,0,57.00,
02/24/2014 21:15,0,0,1.50,84.55,0,65.50,100.00,130.70,0,0,0,0,57.00,
02/24/2014 21:30,0,0,1.50,83.03,0,65.68,100.00,131.91,0,0,0,0,57.00,
02/24/2014 21:45,0,0,1.50,82.58,0,65.40,100.00,133.35,0,0,0,0,57.00,
02/24/2014 22:00,0,0,1.50,82.70,0,66.15,100.00,133.86,0,0,0,0,57.00,
02/24/2014 22:15,0,0,1.50,88.23,0,68.98,100.00,134.60,0,0,0,0,57.00,
02/24/2014 22:30,0,0,1.50,88.88,0,69.53,100.00,135.34,0,0,0,0,57.00,
02/24/2014 22:45,0,0,1.50,89.13,0,70.06,100.00,135.42,0,0,0,0,57.00,
02/24/2014 23:00,0,0,1.50,89.23,0,70.50,100.00,136.11,0,0,0,0,57.00,
02/24/2014 23:15,0,0,1.50,89.62,0,70.72,100.00,136.16,0,0,0,0,57.00,
02/24/2014 23:30,0,0,1.50,89.40,0,70.57,100.00,136.40,0,0,0,0,57.00,
02/24/2014 23:45,0,0,1.50,89.24,0,71.29,100.00,136.32,0,0,0,0,57.00,
02/25/2014 00:00,0,0,1.50,89.80,0,71.44,100.00,136.82,0,0,0,0,57.00,
02/25/2014 00:15,0,0,1.50,89.58,0,71.11,100.00,136.74,0,0,0,0,57.00,
02/25/2014 00:30,0,0,1.50,90.03,0,72.14,100.00,136.86,0,0,0,0,57.00,
02/25/2014 00:45,0,0,1.50,90.24,0,71.54,100.00,136.82,0,0,0,0,57.00,
02/25/2014 01:00,0,0,1.50,91.26,0,72.92,100.00,136.84,0,0,0,0,57.00,
02/25/2014 01:15,0,0,1.50,89.70,0,71.84,100.00,136.85,0,0,0,0,57.00,
02/25/2014 01:30,0,0,1.50,90.67,0,72.15,100.00,136.95,0,0,0,0,57.00,
02/25/2014 01:45,0,0,1.50,89.82,0,71.53,100.00,137.08,0,0,0,0,57.00,
02/25/2014 02:00,0,0,1.50,90.24,0,71.96,100.00,137.00,0,0,0,0,57.00,
02/25/2014 02:15,0,0,1.50,91.34,0,72.20,100.00,137.17,0,0,0,0,57.00,
02/25/2014 02:30,0,0,1.50,89.97,0,70.93,100.00,137.28,0,0,0,0,57.00,
02/25/2014 02:45,0,0,1.50,90.90,0,72.06,100.00,137.17,0,0,0,0,57.00,
02/25/2014 03:00,0,0,1.50,90.19,0,71.87,100.00,137.25,0,0,0,0,57.00,
02/25/2014 03:15,0,0,1.50,90.25,0,71.91,100.00,136.94,0,0,0,0,57.00,
02/25/2014 03:30,0,0,1.50,90.77,0,72.31,100.00,137.06,0,0,0,0,57.00,
02/25/2014 03:45,0,0,1.50,89.37,0,70.96,100.00,137.34,0,0,0,0,57.00,
02/25/2014 04:00,0,0,1.50,89.98,0,71.53,100.00,137.01,0,0,0,0,57.00,
02/25/2014 04:15,0,0,1.50,89.26,0,70.73,100.00,137.13,0,0,0,0,57.00,
02/25/2014 04:30,0,0,1.50,90.17,0,71.29,100.00,137.32,0,0,0,0,57.00,
02/25/2014 04:45,0,0,1.50,89.18,0,71.35,100.00,137.02,0,0,0,0,57.00,
02/25/2014 05:00,0,0,1.50,89.20,0,71.23,100.00,137.21,0,0,0,0,57.00,
02/25/2014 05:15,0,0,1.50,89.43,0,71.39,100.00,137.40,0,0,0,0,57.00,
02/25/2014 05:30,0,0,1.50,89.15,0,70.48,100.00,137.03,0,0,0,0,57.00,
02/25/2014 05:45,0,0,1.50,89.36,0,71.70,100.00,137.24,0,0,0,0,57.00,
02/25/2014 06:00,0,0,1.50,88.81,0,71.77,100.00,137.36,0,0,0,0,57.00,
02/25/2014 06:15,0,1.03,1.50,55.15,18.07,78.55,0,58.89,1,1,28786.53,79.23,57.00,
02/25/2014 06:30,0,1.44,1.50,54.44,14.67,76.82,0,55.84,1,1,29421.13,84.19,57.00,
02/25/2014 06:45,0,1.69,1.50,54.99,14.49,75.89,0,56.78,1,1,25189.68,76.67,57.00,
02/25/2014 07:00,0,1.70,1.50,55.21,15.03,75.57,0,57.79,1,1,20700.57,69.14,57.00,
02/25/2014 07:15,0,1.63,1.50,56.30,21.58,75.62,0,58.64,1,1,18093.69,64.21,57.00,
02/25/2014 07:30,0,1.58,1.50,56.33,30.34,75.74,0,58.69,1,1,15738.91,60.28,57.00,
02/25/2014 07:45,0,1.60,1.50,55.62,34.19,75.90,0,58.10,1,1,13373.93,56.68,57.00,
02/25/2014 08:00,0,1.52,1.50,54.84,35.22,76.10,0,57.37,1,1,13159.39,55.36,57.00,
02/25/2014 08:15,0,1.51,1.50,55.31,35.85,76.18,0,57.23,1,1,12982.48,54.92,57.00,
02/25/2014 08:30,0,1.53,1.50,55.51,38.38,76.25,0,57.42,1,1,11877.14,54.04,57.00,
02/25/2014 08:45,0,1.48,1.50,54.81,37.29,76.26,0,56.93,1,1,12549.63,54.38,57.00,
02/25/2014 09:00,0,1.50,1.50,54.34,35.43,76.36,0,56.61,1,1,12372.14,54.56,57.00,
02/25/2014 09:15,0,1.47,1.50,55.11,35.34,76.27,0,56.96,1,1,13136.53,55.26,57.00,
02/25/2014 09:30,0,1.47,1.50,54.79,34.18,76.20,0,56.99,1,1,13890.75,56.04,57.00,
02/25/2014 09:45,0,1.50,1.50,55.40,34.61,76.15,0,56.76,1,1,13156.64,55.73,57.00,
02/25/2014 10:00,0,1.50,1.50,55.11,33.76,76.02,0,56.71,1,1,13841.63,56.38,57.00,
02/25/2014 10:15,0,1.50,1.50,54.54,32.31,75.98,0,56.61,1,1,13851.66,56.26,57.00,
02/25/2014 10:30,0,1.51,1.50,55.44,34.26,75.91,0,57.12,1,1,13636.39,55.90,57.00,
02/25/2014 10:45,0,1.50,1.50,55.16,35.21,76.01,0,57.23,1,1,13463.47,55.54,57.00,
02/25/2014 11:00,0,1.50,1.50,55.19,36.39,76.07,0,56.93,1,1,13600.35,55.58,57.00,
02/25/2014 11:15,0,1.51,1.50,55.14,36.88,76.09,0,56.91,1,1,13169.59,55.30,57.00,
02/25/2014 11:30,0,1.51,1.50,55.31,38.23,76.15,0,57.22,1,1,13164.49,55.15,57.00,
02/25/2014 11:45,0,1.43,1.50,55.26,39.26,76.10,0,57.37,1,1,14458.45,56.13,57.00,
02/25/2014 12:00,0,1.51,1.50,55.25,39.53,76.08,0,57.21,1,1,13135.69,55.26,57.00,
02/25/2014 12:15,0,1.50,1.50,54.71,37.56,76.07,0,56.91,1,1,13263.90,55.11,57.00,
02/25/2014 12:30,0,1.50,1.50,54.60,36.95,76.06,0,56.86,1,1,13209.91,55.24,57.00,
02/25/2014 12:45,0,1.51,1.50,55.16,37.40,76.00,0,56.65,1,1,13032.51,55.06,57.00,
02/25/2014 13:00,0,1.51,1.50,55.43,38.97,76.06,0,57.01,1,1,13013.49,54.90,57.00,
02/25/2014 13:15,0,1.52,1.50,54.40,37.49,76.00,0,56.76,1,1,12713.65,54.54,57.00,
02/25/2014 13:30,0,1.50,1.50,54.39,37.76,76.10,0,56.56,1,1,12950.40,54.65,57.00,
02/25/2014 13:45,0,1.51,1.50,55.93,40.54,76.04,0,57.10,1,1,12535.71,54.38,57.00,
02/25/2014 14:00,0,1.48,1.50,54.94,38.04,75.98,0,56.99,1,1,13074.37,55.11,57.00,
02/25/2014 14:15,0,1.49,1.50,54.93,38.60,75.99,0,57.04,1,1,13080.63,54.95,57.00,
02/25/2014 14:30,0,1.42,1.50,55.03,38.58,76.00,0,57.02,1,1,14238.46,56.09,57.00,
02/25/2014 14:45,0,1.52,1.50,55.34,39.17,75.99,0,56.96,1,1,12681.41,54.69,57.00,
02/25/2014 15:00,0,1.51,1.50,54.43,40.07,75.97,0,57.11,1,1,12521.79,54.40,57.00,
02/25/2014 15:15,0,1.53,1.50,53.78,36.08,75.99,0,56.58,1,1,12675.67,53.96,57.00,
02/25/2014 15:30,0,1.51,1.50,54.00,33.91,76.06,0,55.99,1,1,11793.85,53.47,57.00,
02/25/2014 15:45,0,1.49,1.50,55.08,38.12,76.06,0,57.30,1,1,11754.55,52.78,57.00,
02/25/2014 16:00,0,1.54,1.50,54.19,33.98,76.06,0,56.22,1,1,10459.79,51.81,57.00,
02/25/2014 16:15,0,1.52,1.50,55.23,36.88,75.98,0,57.09,1,1,10387.17,51.63,57.00,
02/25/2014 16:30,0,1.51,1.50,54.86,36.24,76.09,0,56.73,1,1,10517.17,51.62,57.00,
02/25/2014 16:45,0,1.49,1.50,54.47,36.20,76.05,0,56.68,1,1,10992.94,51.69,57.00,
02/25/2014 17:00,0,1.50,1.50,55.54,36.06,76.01,0,56.44,1,1,10471.85,51.14,57.00,
02/25/2014 17:15,0,1.52,1.50,55.31,37.38,75.88,0,57.20,1,1,10500.22,50.86,57.00,
02/25/2014 17:30,0,1.51,1.50,55.71,40.10,75.80,0,57.74,1,1,8895.59,49.91,57.00,
02/25/2014 17:45,0,1.50,1.50,55.64,41.27,76.04,0,57.97,1,1,8546.59,48.73,57.00,
02/25/2014 18:00,0,1.53,1.50,56.38,45.88,76.14,0,58.72,1,1,6243.03,47.71,57.00,
02/25/2014 18:15,0,0,1.50,92.80,0,75.65,100.00,62.50,0,0,0,0,57.00,
02/25/2014 18:30,0,0,1.50,97.99,0,76.80,100.00,70.89,0,0,0,0,57.00,
02/25/2014 18:45,0,0,1.50,99.57,0,71.83,100.00,76.57,0,0,0,0,57.00,
02/25/2014 19:00,0,0,1.50,99.12,0,67.74,100.00,82.50,0,0,0,0,57.00,
02/25/2014 19:15,0,0,1.50,96.03,0,65.44,100.00,90.44,0,0,0,0,57.00,
02/25/2014 19:30,0,0,1.50,90.88,0,63.58,100.00,100.09,0,0,0,0,57.00,
02/25/2014 19:45,0,0,1.50,86.57,0,62.34,100.00,109.89,0,0,0,0,57.00,
02/25/2014 20:00,0,0,1.50,84.26,0,61.75,100.00,115.65,0,0,0,0,57.00,
02/25/2014 20:15,0,0,1.50,82.73,0,61.56,100.00,120.61,0,0,0,0,57.00,
02/25/2014 20:30,0,0,1.50,81.71,0,62.70,100.00,124.18,0,0,0,0,57.00,
02/25/2014 20:45,0,0,1.50,80.12,0,62.55,100.00,127.05,0,0,0,0,57.00,
02/25/2014 21:00,0,0,1.50,79.41,0,63.09,100.00,129.25,0,0,0,0,57.00,
02/25/2014 21:15,0,0,1.50,78.29,0,63.15,100.00,130.67,0,0,0,0,57.00,
02/25/2014 21:30,0,0,1.50,77.42,0,62.43,100.00,131.86,0,0,0,0,57.00,
02/25/2014 21:45,0,0,1.50,77.50,0,62.72,100.00,132.29,0,0,0,0,57.00,
02/25/2014 22:00,0,0,1.50,76.86,0,61.99,100.00,132.92,0,0,0,0,57.00,
02/25/2014 22:15,0,0,1.50,82.30,0,66.96,100.00,133.27,0,0,0,0,57.00,
02/25/2014 22:30,0,0,1.50,82.18,0,66.90,100.00,133.79,0,0,0,0,57.00,
02/25/2014 22:45,0,0,1.50,82.35,0,67.40,100.00,134.10,0,0,0,0,57.00,
02/25/2014 23:00,0,0,1.50,82.11,0,67.32,100.00,134.34,0,0,0,0,57.00,
02/25/2014 23:15,0,0,1.50,82.43,0,66.99,100.00,134.72,0,0,0,0,57.00,
02/25/2014 23:30,0,0,1.50,82.10,0,67.38,100.00,134.76,0,0,0,0,57.00,
02/25/2014 23:45,0,0,1.50,82.16,0,67.61,100.00,134.64,0,0,0,0,57.00,
02/26/2014 00:00,0,0,1.50,82.25,0,67.64,100.00,135.00,0,0,0,0,57.00,
02/26/2014 00:15,0,0,1.50,83.18,0,68.48,100.00,134.63,0,0,0,0,57.00,
02/26/2014 00:30,0,0,1.50,83.40,0,69.24,100.00,134.74,0,0,0,0,57.00,
02/26/2014 00:45,0,0,1.50,83.51,0,68.42,100.00,134.44,0,0,0,0,57.00,
02/26/2014 01:00,0,0,1.50,84.45,0,69.30,100.00,134.39,0,0,0,0,57.00,
02/26/2014 01:15,0,0,1.50,84.50,0,68.74,100.00,134.43,0,0,0,0,57.00,
02/26/2014 01:30,0,0,1.50,84.25,0,68.30,100.00,134.62,0,0,0,0,57.00,
02/26/2014 01:45,0,0,1.50,83.80,0,68.35,100.00,134.81,0,0,0,0,57.00,
02/26/2014 02:00,0,0,1.50,83.78,0,68.92,100.00,134.57,0,0,0,0,57.00,
02/26/2014 02:15,0,0,1.50,84.00,0,68.08,100.00,134.61,0,0,0,0,57.00,
02/26/2014 02:30,0,0,1.50,84.50,0,68.58,100.00,134.68,0,0,0,0,57.00,
02/26/2014 02:45,0,0,1.50,85.26,0,68.48,100.00,134.62,0,0,0,0,57.00,
02/26/2014 03:00,0,0,1.50,84.88,0,68.54,100.00,135.06,0,0,0,0,57.00,
02/26/2014 03:15,0,0,1.50,84.72,0,68.61,100.00,134.89,0,0,0,0,57.00,
02/26/2014 03:30,0,0,1.50,84.76,0,68.42,100.00,135.06,0,0,0,0,57.00,
02/26/2014 03:45,0,0,1.50,85.07,0,69.09,100.00,134.91,0,0,0,0,57.00,
02/26/2014 04:00,0,0,1.50,84.50,0,68.45,100.00,134.80,0,0,0,0,57.00,
02/26/2014 04:15,0,0,1.50,84.04,0,67.32,100.00,134.95,0,0,0,0,57.00,
02/26/2014 04:30,0,0,1.50,83.64,0,67.21,100.00,134.79,0,0,0,0,57.00,
02/26/2014 04:45,0,0,1.50,83.20,0,67.48,100.00,134.69,0,0,0,0,57.00,
02/26/2014 05:00,0,0,1.50,83.46,0,67.23,100.00,134.76,0,0,0,0,57.00,
02/26/2014 05:15,0,0,1.50,83.75,0,67.51,100.00,134.78,0,0,0,0,57.00,
02/26/2014 05:30,0,0,1.50,82.91,0,67.53,100.00,134.91,0,0,0,0,57.00,
02/26/2014 05:45,0,0,1.50,82.41,0,67.65,100.00,134.37,0,0,0,0,57.00,
02/26/2014 06:00,0,0,1.50,83.38,0,68.47,100.00,134.71,0,0,0,0,57.00,
02/26/2014 06:15,0,1.12,1.50,54.04,2.25,78.05,0,59.68,1,1,28151.73,77.07,57.00,
02/26/2014 06:30,0,1.54,1.50,53.42,0,76.72,0,55.43,1,1,27066.68,78.62,57.00,
02/26/2014 06:45,0,1.72,1.50,54.40,0,75.90,0,56.68,1,1,21275.09,69.25,57.00,
02/26/2014 07:00,0,1.64,1.50,55.99,3.73,75.69,0,58.27,1,1,18061.87,63.83,57.00,
02/26/2014 07:15,0,1.59,1.50,56.68,13.49,75.72,0,58.88,1,1,16378.39,60.50,57.00,
02/26/2014 07:30,0,1.59,1.50,56.60,24.03,75.80,0,58.88,1,1,13817.57,56.85,57.00,
02/26/2014 07:45,0,1.55,1.50,55.55,28.39,76.06,0,57.78,1,1,12349.30,54.70,57.00,
02/26/2014 08:00,0,1.54,1.50,55.80,32.05,76.19,0,57.03,1,1,10993.74,52.77,57.00,
02/26/2014 08:15,0,1.51,1.50,54.89,30.80,76.24,0,56.44,1,1,11053.29,52.01,57.00,
02/26/2014 08:30,0,1.52,1.50,56.07,35.25,76.35,0,56.81,1,1,9955.98,51.26,57.00,
02/26/2014 08:45,0,1.53,1.50,54.77,32.30,76.41,0,56.44,1,1,9172.01,50.56,57.00,
02/26/2014 09:00,0,1.49,1.50,54.56,34.77,76.47,0,56.92,1,1,10034.10,50.79,57.00,
02/26/2014 09:15,0,1.52,1.50,55.92,36.93,76.46,0,56.98,1,1,9116.78,50.42,57.00,
02/26/2014 09:30,0,1.51,1.50,54.80,33.46,76.43,0,56.47,1,1,9281.50,50.28,57.00,
02/26/2014 09:45,0,1.50,1.50,54.60,36.06,76.21,0,57.43,1,1,9731.67,50.40,57.00,
02/26/2014 10:00,0,1.50,1.50,54.73,35.87,76.06,0,56.99,1,1,10077.22,50.71,57.00,
02/26/2014 10:15,0,1.52,1.50,55.61,35.42,75.92,0,57.15,1,1,9578.59,50.33,57.00,
02/26/2014 10:30,0,1.52,1.50,56.05,38.17,76.09,0,57.57,1,1,9307.13,50.12,57.00,
02/26/2014 10:45,0,1.50,1.50,56.91,40.58,76.26,0,57.56,1,1,9216.59,50.01,57.00,
02/26/2014 11:00,0,1.47,1.50,54.02,34.51,76.40,0,57.02,1,1,10185.77,50.32,57.00,
02/26/2014 11:15,0,1.50,1.50,53.97,33.29,76.40,0,56.83,1,1,9441.64,50.01,57.00,
02/26/2014 11:30,0,1.50,1.50,56.53,39.22,76.41,0,56.84,1,1,9906.36,50.52,57.00,
02/26/2014 11:45,0,1.49,1.50,53.56,32.42,76.20,0,56.43,1,1,10595.24,51.10,57.00,
02/26/2014 12:00,0,1.48,1.50,54.84,36.17,76.02,0,56.97,1,1,10179.62,51.01,57.00,
02/26/2014 12:15,0,1.45,1.50,55.33,39.05,75.98,0,57.23,1,1,11497.75,51.93,57.00,
02/26/2014 12:30,0,1.51,1.50,55.54,38.63,76.17,0,56.81,1,1,10067.66,51.33,57.00,
02/26/2014 12:45,0,1.53,1.50,54.58,33.78,76.19,0,56.40,1,1,9440.02,50.46,57.00,
02/26/2014 13:00,0,1.50,1.50,57.21,41.34,76.17,0,57.29,1,1,9436.47,50.21,57.00,
02/26/2014 13:15,0,1.50,1.50,53.45,35.12,76.21,0,57.54,1,1,9419.54,49.87,57.00,
02/26/2014 13:30,0,1.51,1.50,55.57,41.09,76.17,0,57.69,1,1,9334.77,50.03,57.00,
02/26/2014 13:45,0,1.51,1.50,53.98,36.59,75.99,0,56.93,1,1,9306.73,49.99,57.00,
02/26/2014 14:00,0,1.51,1.50,55.05,40.02,75.89,0,57.66,1,1,8658.78,49.68,57.00,
02/26/2014 14:15,0,1.52,1.50,57.48,44.50,75.84,0,57.32,1,1,8659.77,49.70,57.00,
02/26/2014 14:30,0,1.50,1.50,55.22,40.14,76.04,0,57.55,1,1,9051.95,49.84,57.00,
02/26/2014 14:45,0,1.48,1.50,54.72,36.03,76.09,0,56.95,1,1,8957.54,49.78,57.00,
02/26/2014 15:00,0,1.51,1.50,55.45,38.97,76.03,0,57.63,1,1,8429.46,49.28,57.00,
02/26/2014 15:15,0,1.47,1.50,56.09,41.72,75.82,0,57.40,1,1,9307.14,49.83,57.00,
02/26/2014 15:30,0,1.51,1.50,53.31,35.98,75.74,0,57.05,1,1,9202.81,49.67,57.00,
02/26/2014 15:45,0,1.46,1.50,54.99,40.98,75.93,0,57.59,1,1,10125.98,50.21,57.00,
02/26/2014 16:00,0,1.51,1.50,53.34,33.51,75.99,0,56.81,1,1,8661.70,49.33,57.00,
02/26/2014 16:15,0,1.51,1.50,55.00,34.57,75.95,0,57.15,1,1,8943.62,49.36,57.00,
02/26/2014 16:30,0,1.50,1.50,55.19,37.12,75.94,0,57.54,1,1,8877.35,49.42,57.00,
02/26/2014 16:45,0,1.49,1.50,54.38,37.10,75.85,0,58.09,1,1,8851.83,49.67,57.00,
02/26/2014 17:00,0,1.52,1.50,54.92,39.09,75.70,0,57.85,1,1,8481.38,49.60,57.00,
02/26/2014 17:15,0,1.50,1.50,55.38,40.53,75.66,0,57.70,1,1,9100.11,49.47,57.00,
02/26/2014 17:30,0,1.49,1.50,55.47,41.94,75.77,0,58.27,1,1,7378.30,49.28,57.00,
02/26/2014 17:45,0,1.52,1.50,54.40,37.75,75.88,0,57.40,1,1,7828.29,48.81,57.00,
02/26/2014 18:00,0,1.49,1.50,52.61,37.75,75.88,0,58.17,1,1,8217.57,48.95,57.00,
02/26/2014 18:15,0,0,1.50,95.48,0,76.36,100.00,61.04,0,0,0,0,57.00,
02/26/2014 18:30,0,0,1.50,104.80,0,79.06,100.00,67.76,0,0,0,0,57.00,
02/26/2014 18:45,0,0,1.50,109.15,0,76.15,100.00,75.84,0,0,0,0,57.00,
02/26/2014 19:00,0,0,1.50,107.85,0,74.23,100.00,82.15,0,0,0,0,57.00,
02/26/2014 19:15,0,0,1.50,108.49,0,70.47,100.00,86.87,0,0,0,0,57.00,
02/26/2014 19:30,0,0,1.50,108.24,0,68.79,100.00,90.04,0,0,0,0,57.00,
02/26/2014 19:45,0,0,1.50,105.16,0,68.35,100.00,95.00,0,0,0,0,57.00,
02/26/2014 20:00,0,0,1.50,103.35,0,68.20,100.00,101.27,0,0,0,0,57.00,
02/26/2014 20:15,0,0,1.50,100.07,0,68.96,100.00,108.34,0,0,0,0,57.00,
02/26/2014 20:30,0,0,1.50,98.09,0,68.34,100.00,113.44,0,0,0,0,57.00,
02/26/2014 20:45,0,0,1.50,96.73,0,68.19,100.00,117.63,0,0,0,0,57.00,
02/26/2014 21:00,0,0,1.50,94.46,0,68.50,100.00,122.47,0,0,0,0,57.00,
02/26/2014 21:15,0,0,1.50,92.98,0,68.81,100.00,125.77,0,0,0,0,57.00,
02/26/2014 21:30,0,0,1.50,90.03,0,67.50,100.00,128.45,0,0,0,0,57.00,
02/26/2014 21:45,0,0,1.50,89.88,0,67.66,100.00,130.16,0,0,0,0,57.00,
02/26/2014 22:00,0,0,1.50,90.67,0,68.19,100.00,131.59,0,0,0,0,57.00,
02/26/2014 22:15,0,0,1.50,89.59,0,65.72,100.00,133.09,0,0,0,0,57.00,
02/26/2014 22:30,0,0,1.50,83.23,0,62.77,100.00,134.32,0,0,0,0,57.00,
02/26/2014 22:45,0,0,1.50,87.39,0,64.95,100.00,134.56,0,0,0,0,57.00,
02/26/2014 23:00,0,0,1.50,87.60,0,67.03,100.00,135.01,0,0,0,0,57.00,
02/26/2014 23:15,0,0,1.50,87.55,0,68.15,100.00,135.20,0,0,0,0,57.00,
02/26/2014 23:30,0,0,1.50,87.43,0,68.21,100.00,135.92,0,0,0,0,57.00,
02/26/2014 23:45,0,0,1.50,87.69,0,67.94,100.00,135.89,0,0,0,0,57.00,
02/27/2014 00:00,0,0,1.50,87.42,0,68.05,100.00,136.28,0,0,0,0,57.00,
02/27/2014 00:15,0,0,1.50,86.52,0,69.12,100.00,136.25,0,0,0,0,57.00,
02/27/2014 00:30,0,0,1.50,85.15,0,68.48,100.00,136.64,0,0,0,0,57.00,
02/27/2014 00:45,0,0,1.50,85.68,0,68.67,100.00,136.45,0,0,0,0,57.00,
02/27/2014 01:00,0,0,1.50,83.48,0,66.97,100.00,136.81,0,0,0,0,57.00,
02/27/2014 01:15,0,0,1.50,82.10,0,65.83,100.00,136.73,0,0,0,0,57.00,
02/27/2014 01:30,0,0,1.50,82.25,0,65.35,100.00,136.61,0,0,0,0,57.00,
02/27/2014 01:45,0,0,1.50,82.02,0,66.25,100.00,136.49,0,0,0,0,57.00,
02/27/2014 02:00,0,0,1.50,81.23,0,66.79,100.00,136.49,0,0,0,0,57.00,
